"X1","X2","X3","X4","X5","X6","X7","X8"
"45.0","50.0","45.0","52.5","10.0"," 2.0","28.0","45.0"
"45.0","50.0","45.0","52.5","10.0"," 7.0","28.0","45.0"
"45.0","50.0","47.5","52.5"," 9.0"," 2.0","28.0","46.0"
"45.0","50.0","47.5","52.5"," 9.0"," 7.0","28.0","46.0"
"45.0","52.5","42.5","55.0","13.0"," 2.0","45.0","61.0"
"45.0","52.5","42.5","55.0","13.0"," 7.0","45.0","61.0"
"45.0","52.5","45.0","55.0","13.0"," 2.0","45.0","62.0"
"45.0","52.5","45.0","55.0","13.0"," 7.0","45.0","62.0"
"45.0","52.5","47.5","55.0","12.0"," 2.0","45.0","63.0"
"45.0","52.5","47.5","55.0","12.0"," 7.0","45.0","63.0"
"45.0","55.0","42.5","57.5","11.0"," 2.0","62.0","78.0"
"45.0","55.0","42.5","57.5","11.0"," 7.0","62.0","78.0"
"45.0","55.0","45.0","57.5"," 9.0"," 2.0","62.0","79.0"
"45.0","55.0","45.0","57.5"," 9.0"," 7.0","62.0","79.0"
"45.0","55.0","47.5","57.5"," 8.0"," 2.0","62.0","80.0"
"45.0","55.0","47.5","57.5"," 8.0"," 7.0","62.0","80.0"
"45.0","57.5","42.5","57.5"," 2.0"," 2.0","79.0","78.0"
"45.0","57.5","47.5","60.0","14.0"," 2.0","79.0","97.0"
"45.0","57.5","47.5","60.0","14.0"," 7.0","79.0","97.0"
"45.0","57.5","47.5","60.0","14.0","14.0","79.0","97.0"
"45.0","57.5","47.5","60.0","14.0","14.0","79.0","97.0"
"47.5","47.5","45.0","50.0","10.0"," 2.0","12.0","28.0"
"47.5","47.5","45.0","50.0","10.0"," 7.0","12.0","28.0"
"47.5","47.5","47.5","50.0"," 8.0"," 2.0","12.0","29.0"
"47.5","47.5","47.5","50.0"," 8.0"," 7.0","12.0","29.0"
"47.5","47.5","50.0","50.0"," 7.0"," 2.0","12.0","30.0"
"47.5","47.5","50.0","50.0"," 7.0"," 7.0","12.0","30.0"
"47.5","50.0","45.0","50.0"," 2.0"," 2.0","29.0","28.0"
"47.5","50.0","45.0","52.5","12.0"," 2.0","29.0","45.0"
"47.5","50.0","45.0","52.5","12.0"," 7.0","29.0","45.0"
"47.5","50.0","47.5","52.5","11.0"," 2.0","29.0","46.0"
"47.5","50.0","47.5","52.5","11.0"," 7.0","29.0","46.0"
"47.5","50.0","50.0","52.5"," 5.0"," 2.0","29.0","47.0"
"47.5","52.5","45.0","55.0","14.0"," 2.0","46.0","62.0"
"47.5","52.5","45.0","55.0","14.0"," 7.0","46.0","62.0"
"47.5","52.5","45.0","55.0","14.0","14.0","46.0","62.0"
"47.5","52.5","47.5","55.0","13.0"," 2.0","46.0","63.0"
"47.5","52.5","47.5","55.0","13.0"," 7.0","46.0","63.0"
"47.5","52.5","50.0","55.0","12.0"," 2.0","46.0","64.0"
"47.5","52.5","50.0","55.0","12.0"," 7.0","46.0","64.0"
"47.5","55.0","45.0","57.5","10.0"," 2.0","63.0","79.0"
"47.5","55.0","45.0","57.5","10.0"," 7.0","63.0","79.0"
"47.5","55.0","47.5","57.5"," 9.0"," 2.0","63.0","80.0"
"47.5","55.0","47.5","57.5"," 9.0"," 7.0","63.0","80.0"
"47.5","55.0","50.0","57.5"," 7.0"," 2.0","63.0","81.0"
"47.5","55.0","50.0","57.5"," 7.0"," 7.0","63.0","81.0"
"47.5","57.5","47.5","60.0","15.0"," 2.0","80.0","97.0"
"47.5","57.5","47.5","60.0","15.0"," 7.0","80.0","97.0"
"47.5","57.5","47.5","60.0","15.0","14.0","80.0","97.0"
"47.5","57.5","50.0","60.0","14.0"," 2.0","80.0","98.0"
"47.5","57.5","50.0","60.0","14.0"," 7.0","80.0","98.0"
"47.5","57.5","50.0","60.0","14.0","14.0","80.0","98.0"
"47.5","57.5","50.0","60.0","14.0","14.0","80.0","98.0"
"50.0","47.5","47.5","50.0"," 8.0"," 2.0","13.0","29.0"
"50.0","47.5","47.5","50.0"," 8.0"," 7.0","13.0","29.0"
"50.0","47.5","50.0","50.0"," 7.0"," 2.0","13.0","30.0"
"50.0","47.5","50.0","50.0"," 7.0"," 7.0","13.0","30.0"
"50.0","47.5","52.5","50.0"," 7.0"," 2.0","13.0","31.0"
"50.0","47.5","52.5","50.0"," 7.0"," 7.0","13.0","31.0"
"50.0","50.0","47.5","52.5","12.0"," 2.0","30.0","46.0"
"50.0","50.0","47.5","52.5","12.0"," 7.0","30.0","46.0"
"50.0","50.0","50.0","52.5"," 6.0"," 2.0","30.0","47.0"
"50.0","50.0","52.5","52.5"," 4.0"," 2.0","30.0","48.0"
"50.0","52.5","47.5","52.5"," 6.0"," 2.0","47.0","46.0"
"50.0","52.5","47.5","55.0","19.0"," 2.0","47.0","63.0"
"50.0","52.5","47.5","55.0","19.0"," 7.0","47.0","63.0"
"50.0","52.5","47.5","55.0","19.0","14.0","47.0","63.0"
"50.0","52.5","50.0","55.0","18.0"," 2.0","47.0","64.0"
"50.0","52.5","50.0","55.0","18.0"," 7.0","47.0","64.0"
"50.0","52.5","50.0","55.0","18.0","14.0","47.0","64.0"
"50.0","52.5","52.5","55.0","12.0"," 2.0","47.0","65.0"
"50.0","52.5","52.5","55.0","12.0"," 7.0","47.0","65.0"
"50.0","55.0","47.5","57.5","10.0"," 2.0","64.0","80.0"
"50.0","55.0","47.5","57.5","10.0"," 7.0","64.0","80.0"
"50.0","55.0","50.0","57.5"," 8.0"," 2.0","64.0","81.0"
"50.0","55.0","50.0","57.5"," 8.0"," 7.0","64.0","81.0"
"50.0","55.0","52.5","57.5"," 8.0"," 2.0","64.0","82.0"
"50.0","55.0","52.5","57.5"," 8.0"," 7.0","64.0","82.0"
"50.0","57.5","47.5","57.5"," 2.0"," 2.0","81.0","80.0"
"50.0","57.5","47.5","60.0","17.0"," 2.0","81.0","97.0"
"50.0","57.5","47.5","60.0","17.0"," 7.0","81.0","97.0"
"50.0","57.5","47.5","60.0","17.0","14.0","81.0","97.0"
"50.0","57.5","50.0","60.0","16.0"," 2.0","81.0","98.0"
"50.0","57.5","50.0","60.0","16.0"," 7.0","81.0","98.0"
"50.0","57.5","50.0","60.0","16.0","14.0","81.0","98.0"
"50.0","57.5","52.5","60.0"," 8.0"," 2.0","81.0","99.0"
"50.0","57.5","52.5","60.0"," 8.0"," 7.0","81.0","99.0"
"50.0","57.5","52.5","60.0"," 8.0"," 7.0","81.0","99.0"
"52.5","47.5","50.0","47.5"," 3.0"," 2.0","14.0","13.0"
"52.5","47.5","50.0","50.0","10.0"," 2.0","14.0","30.0"
"52.5","47.5","50.0","50.0","10.0"," 7.0","14.0","30.0"
"52.5","47.5","52.5","50.0","10.0"," 2.0","14.0","31.0"
"52.5","47.5","52.5","50.0","10.0"," 7.0","14.0","31.0"
"52.5","47.5","55.0","50.0","10.0"," 2.0","14.0","32.0"
"52.5","47.5","55.0","50.0","10.0"," 7.0","14.0","32.0"
"52.5","50.0","50.0","52.5"," 6.0"," 2.0","31.0","47.0"
"52.5","50.0","52.5","52.5"," 4.0"," 2.0","31.0","48.0"
"52.5","50.0","55.0","52.5"," 7.0"," 2.0","31.0","49.0"
"52.5","50.0","55.0","52.5"," 7.0"," 7.0","31.0","49.0"
"52.5","52.5","50.0","52.5"," 2.0"," 2.0","48.0","47.0"
"52.5","52.5","50.0","55.0","20.0"," 2.0","48.0","64.0"
"52.5","52.5","50.0","55.0","20.0"," 7.0","48.0","64.0"
"52.5","52.5","50.0","55.0","20.0","14.0","48.0","64.0"
"52.5","52.5","52.5","55.0","14.0"," 2.0","48.0","65.0"
"52.5","52.5","52.5","55.0","14.0"," 7.0","48.0","65.0"
"52.5","52.5","52.5","55.0","14.0","14.0","48.0","65.0"
"52.5","52.5","55.0","52.5"," 3.0"," 2.0","48.0","49.0"
"52.5","52.5","55.0","55.0","11.0"," 2.0","48.0","66.0"
"52.5","52.5","55.0","55.0","11.0"," 7.0","48.0","66.0"
"52.5","55.0","50.0","55.0"," 6.0"," 2.0","65.0","64.0"
"52.5","55.0","50.0","57.5","14.0"," 2.0","65.0","81.0"
"52.5","55.0","50.0","57.5","14.0"," 7.0","65.0","81.0"
"52.5","55.0","50.0","57.5","14.0","14.0","65.0","81.0"
"52.5","55.0","52.5","57.5","14.0"," 2.0","65.0","82.0"
"52.5","55.0","52.5","57.5","14.0"," 7.0","65.0","82.0"
"52.5","55.0","52.5","57.5","14.0","14.0","65.0","82.0"
"52.5","55.0","55.0","57.5","11.0"," 2.0","65.0","83.0"
"52.5","55.0","55.0","57.5","11.0"," 7.0","65.0","83.0"
"52.5","57.5","50.0","60.0","16.0"," 2.0","82.0","98.0"
"52.5","57.5","50.0","60.0","16.0"," 7.0","82.0","98.0"
"52.5","57.5","50.0","60.0","16.0","14.0","82.0","98.0"
"52.5","57.5","52.5","60.0"," 8.0"," 2.0","82.0","99.0"
"52.5","57.5","52.5","60.0"," 8.0"," 7.0","82.0","99.0"
" 52.5"," 57.5"," 55.0"," 60.0","  7.0","  2.0"," 82.0","100.0"
" 52.5"," 57.5"," 55.0"," 60.0","  7.0","  7.0"," 82.0","100.0"
"52.5","60.0","50.0","60.0"," 8.0"," 2.0","99.0","98.0"
"52.5","60.0","50.0","60.0"," 8.0"," 7.0","99.0","98.0"
"52.5","60.0","50.0","60.0"," 8.0"," 7.0","99.0","98.0"
"55.0","47.5","52.5","50.0","10.0"," 2.0","15.0","31.0"
"55.0","47.5","52.5","50.0","10.0"," 7.0","15.0","31.0"
"55.0","47.5","55.0","50.0","10.0"," 2.0","15.0","32.0"
"55.0","47.5","55.0","50.0","10.0"," 7.0","15.0","32.0"
"55.0","47.5","57.5","47.5"," 3.0"," 2.0","15.0","16.0"
"55.0","47.5","57.5","50.0","10.0"," 2.0","15.0","33.0"
"55.0","47.5","57.5","50.0","10.0"," 7.0","15.0","33.0"
"55.0","50.0","52.5","52.5"," 4.0"," 2.0","32.0","48.0"
"55.0","50.0","55.0","52.5"," 7.0"," 2.0","32.0","49.0"
"55.0","50.0","55.0","52.5"," 7.0"," 7.0","32.0","49.0"
"55.0","50.0","57.5","52.5","12.0"," 2.0","32.0","50.0"
"55.0","50.0","57.5","52.5","12.0"," 7.0","32.0","50.0"
"55.0","52.5","52.5","55.0","11.0"," 2.0","49.0","65.0"
"55.0","52.5","52.5","55.0","11.0"," 7.0","49.0","65.0"
"55.0","52.5","55.0","55.0"," 8.0"," 2.0","49.0","66.0"
"55.0","52.5","55.0","55.0"," 8.0"," 7.0","49.0","66.0"
"55.0","52.5","57.5","52.5"," 5.0"," 2.0","49.0","50.0"
"55.0","52.5","57.5","55.0","23.0"," 2.0","49.0","67.0"
"55.0","52.5","57.5","55.0","23.0"," 7.0","49.0","67.0"
"55.0","52.5","57.5","55.0","23.0","14.0","49.0","67.0"
"55.0","52.5","57.5","55.0","23.0","21.0","49.0","67.0"
