"X1","X2","X3","X4","X5","X6","X7","X8"
"32.5","55.0","35.0","55.0","10.0"," 2.0","57.0","58.0"
"32.5","55.0","35.0","55.0","10.0"," 7.0","57.0","58.0"
"32.5","57.5","32.5","55.0","38.0"," 2.0","74.0","57.0"
"32.5","57.5","32.5","55.0","38.0"," 7.0","74.0","57.0"
"32.5","57.5","32.5","55.0","38.0","14.0","74.0","57.0"
"32.5","57.5","32.5","55.0","38.0","21.0","74.0","57.0"
"32.5","57.5","32.5","55.0","38.0","28.0","74.0","57.0"
"32.5","57.5","35.0","55.0","48.0"," 2.0","74.0","58.0"
"32.5","57.5","35.0","55.0","48.0"," 7.0","74.0","58.0"
"32.5","57.5","35.0","55.0","48.0","14.0","74.0","58.0"
"32.5","57.5","35.0","55.0","48.0","21.0","74.0","58.0"
"32.5","57.5","35.0","55.0","48.0","28.0","74.0","58.0"
"32.5","57.5","35.0","57.5","30.0"," 2.0","74.0","75.0"
"32.5","57.5","35.0","57.5","30.0"," 7.0","74.0","75.0"
"32.5","57.5","35.0","57.5","30.0","14.0","74.0","75.0"
"32.5","57.5","35.0","57.5","30.0","21.0","74.0","75.0"
"32.5","57.5","35.0","57.5","30.0","28.0","74.0","75.0"
"32.5","57.5","35.0","57.5","30.0","28.0","74.0","75.0"
"35.0","50.0","32.5","47.5"," 3.0"," 2.0","24.0"," 6.0"
"35.0","50.0","35.0","47.5"," 3.0"," 2.0","24.0"," 7.0"
"35.0","50.0","37.5","47.5"," 4.0"," 2.0","24.0"," 8.0"
"35.0","52.5","32.5","50.0"," 6.0"," 2.0","41.0","23.0"
"35.0","52.5","35.0","50.0"," 5.0"," 2.0","41.0","24.0"
"35.0","52.5","37.5","50.0"," 5.0"," 2.0","41.0","25.0"
"35.0","55.0","32.5","52.5","10.0"," 2.0","58.0","40.0"
"35.0","55.0","32.5","52.5","10.0"," 7.0","58.0","40.0"
"35.0","55.0","35.0","52.5"," 9.0"," 2.0","58.0","41.0"
"35.0","55.0","35.0","52.5"," 9.0"," 7.0","58.0","41.0"
"35.0","55.0","37.5","52.5","10.0"," 2.0","58.0","42.0"
"35.0","55.0","37.5","52.5","10.0"," 7.0","58.0","42.0"
"35.0","57.5","32.5","55.0"," 8.0"," 2.0","75.0","57.0"
"35.0","57.5","32.5","55.0"," 8.0"," 7.0","75.0","57.0"
